customer_id;buy_post
22448184;0
22448216;0
22448310;1
22448374;0
22448413;0
22448667;0
22448701;1
22449681;0
22449734;0
22449761;1
22449849;1
22449856;0
22450002;1
22450189;0
22450242;0
22450352;1
22450415;0
22450480;1
22450749;1
22450855;1
22450928;1
22451040;1
22451055;0
22451066;1
22451122;1
22451418;0
22451593;0
22451682;1
22452151;0
22452244;1
22453104;1
22453321;0
22454093;1
22454652;0
22455258;1
22455367;0
22455612;1
22455718;1
22455879;1
22456081;1
22456143;0
22456262;0
22456597;0
22456658;1
22456722;0
22457198;1
22457222;1
22457800;1
22457857;1
22457880;0
22458504;0
22458707;0
22458994;1
22459171;1
22459273;0
22459597;0
22459942;0
22459976;1
22460191;0
22460210;1
22460583;1
22460604;1
22460626;1
22460775;0
22461353;0
22461555;0
22461632;0
22461748;1
22461752;0
22462135;0
22462210;1
22462263;0
22462473;1
22462476;0
22462546;1
22462799;0
22463675;0
22463821;0
22463877;1
22464412;0
22464469;0
22464504;1
22464757;1
22464780;1
22464818;1
22464832;0
22465083;1
22465288;1
22465384;1
22465685;1
22465787;1
22465858;0
22465960;0
22465995;1
22466208;1
22466367;0
22467034;0
22467348;0
22467401;1
22467673;0
22467755;1
22468088;0
22468405;1
22468837;1
22469001;0
22469046;1
22469499;0
22469629;0
22469794;0
22469912;1
22469999;1
22470063;1
22470220;0
22470344;0
22470650;0
22470962;0
22471035;0
22471637;0
22471874;0
22471934;1
22472045;0
22472308;1
22472416;1
22472591;1
22472624;1
22472735;0
22472774;0
22473190;0
22473573;1
22473681;0
22474437;0
22474587;0
22474798;1
22474828;1
22475433;1
22475586;0
22475960;0
22476120;1
22476370;1
22476452;0
22476519;0
22476666;1
22476706;0
22476884;1
22476894;1
22476911;0
22477008;1
22477038;1
22478204;0
22478346;1
22479425;1
22479693;0
22479992;0
22480145;1
22480228;0
22480286;1
22480476;1
22480666;0
22480884;0
22481058;0
22481353;0
22481831;1
22482105;0
22482219;1
22482237;1
22483079;0
22483586;1
22483653;1
22484117;0
22484131;0
22484665;0
22484801;1
22485135;0
22485469;0
22485674;0
22485845;1
22485924;1
22486171;1
22486341;1
22486573;0
22486791;0
22487108;1
22487122;0
22487544;1
22487752;0
22487972;1
22488020;1
22488072;1
22488188;0
22488413;1
22488544;0
22488743;1
22488772;0
22488808;0
22489021;0
22489290;1
22489455;0
22489505;0
22489520;0
22489551;1
22489808;1
22489862;0
22490053;0
22490155;0
22490488;0
22490602;0
22490803;1
22490865;1
22490959;0
22491014;1
22491622;1
22491793;1
22492062;1
22492338;1
22492395;0
22492564;0
22492611;0
22493509;1
22493583;0
22493718;0
22493742;0
22494001;1
22494128;0
22494219;0
22494359;0
22494717;0
22494939;0
22494992;1
22495210;1
22495296;0
22495591;0
22495592;0
22495608;0
22495627;1
22496085;0
22496244;0
22496376;1
22496382;0
22497823;1
22498017;1
22498159;0
22498175;1
22498356;0
22498740;1
22498917;1
22499070;1
22499270;1
22499479;0
22500001;1
22500022;0
22500509;1
22500702;0
22500703;0
22500769;0
22500864;1
22501243;0
22501250;0
22501333;0
22501392;1
22501505;0
22501703;0
22501831;1
22502172;1
22502179;0
22502232;0
22502278;1
22502450;0
22502699;1
22503042;1
22503669;0
22503700;0
22503787;1
22503788;1
22503869;1
22503893;1
22504000;1
22504086;0
22504142;0
22504181;0
22504335;1
22504422;1
22504636;1
22504810;0
22505060;1
22505092;1
22505158;1
22505355;1
22505398;1
22505521;0
22505749;1
22505815;0
22506189;0
22506251;0
22506384;0
22506722;0
22506964;1
22507124;1
22507139;0
22507318;0
22507345;1
22507563;1
22507619;0
22507791;1
22507885;0
22507930;1
22508048;0
22508699;1
22508771;0
22508887;1
22508928;0
22509043;0
22509296;1
22509333;0
22509485;1
22509530;1
22509574;1
22509637;1
22510846;0
22510926;0
22510999;1
22511101;0
22511125;1
22511686;0
22512104;1
22512347;1
22512735;1
22512762;1
22512838;0
22513058;1
22513087;0
22513296;1
22513570;0
22513696;0
22513791;1
22514084;1
22514249;1
22514395;0
22514435;1
22514954;1
22514999;0
22515057;0
22515783;0
22515812;0
22515888;0
22516060;0
22516181;0
22516431;1
22516643;1
22516686;1
22516868;1
22517205;0
22517231;0
22517284;0
22517418;1
22517603;0
22517773;1
22517965;0
22518043;1
22518183;0
22518337;1
22518381;1
22518426;1
22518753;0
22518834;0
22518896;1
22519073;1
22519545;1
22519579;0
22519613;0
22520200;0
22520651;0
22520799;0
22520805;0
22521332;1
22521486;0
22521544;1
22521777;1
22521894;0
22522149;1
22522439;0
22522916;0
22522990;1
22523092;0
22523343;0
22523492;0
22523655;1
22523946;0
22524188;1
22524281;0
22524759;0
22525012;0
22525436;1
22525540;1
22525611;1
22525806;1
22525807;1
22525953;0
22525960;1
22526187;0
22526507;1
22526508;0
22526604;0
22526758;1
22526782;1
22527075;1
22527182;0
22527303;1
22527740;1
22528946;0
22529034;0
22529228;0
22529283;0
22529465;1
22529682;1
22529688;1
22529746;0
22529884;1
22530290;0
22530342;1
22530413;0
22530515;0
22530519;1
22530642;0
22530695;0
22530794;1
22530901;1
22531045;0
22531173;0
22531585;0
22531589;0
22531922;0
22532034;0
22532067;0
22532133;1
22532160;1
22532530;0
22532536;1
22532607;1
22532685;1
22532825;0
22532982;1
22533482;1
22533702;0
22533832;0
22533886;0
22533988;0
22533993;0
22534268;0
22534493;1
22534558;1
22534562;1
22534704;1
22535439;1
22535633;1
22535820;1
22535892;0
22536228;0
22536284;1
22536605;0
22536651;0
22536694;0
22536923;1
22537020;1
22537091;1
22537240;1
22537284;1
22537337;0
22537362;1
22537442;1
22537628;0
22537900;1
22537916;1
22537936;0
22537999;0
22538108;0
22538168;0
22538352;0
22538405;0
22538780;0
22538897;0
22538910;1
22538929;1
22539034;0
22539103;1
22539269;0
22539464;1
22539637;1
22539755;0
22539765;1
22539775;1
22539792;0
22539885;0
22540037;1
22540097;1
22540258;1
22540431;1
22540744;1
22541255;0
22541277;0
22541481;0
22541507;1
22541893;0
22542012;1
22542211;1
22542246;0
22542770;0
22544203;0
22544302;0
22544584;0
22544799;0
22545190;1
22545275;1
22545510;1
22545615;0
22545949;1
22546164;0
22546239;0
22546566;0
22546571;0
22547029;0
22547187;1
22547816;0
22548197;0
22548255;0
22548262;0
22548514;0
22548772;0
22548919;1
22549501;0
22549810;1
22549814;0
22549955;0
22549961;1
22550246;1
22550449;1
22550760;0
22550798;0
22551079;1
22551195;0
22551370;1
22551397;0
22551802;1
22551810;1
22552270;0
22552796;1
22552879;1
22553037;1
22553057;1
22553089;1
22553154;1
22553226;1
22553257;0
22553456;1
22553484;1
22553634;1
22553748;0
22553869;1
22554048;0
22554064;0
22554214;1
22554318;1
22555039;1
22555042;0
22555102;0
22555209;1
22555472;0
22555692;0
22555739;0
22555824;0
22556073;0
22557126;0
22557660;0
22557972;0
22558237;0
22558329;1
22558400;0
22558463;1
22558779;1
22558907;0
22558928;0
22559353;1
22559354;0
22559814;1
22560091;1
22560251;1
22560398;0
22560700;1
22560825;0
22560955;0
22561144;0
22561236;0
22561599;0
22561733;0
22561789;0
22561937;0
22561967;1
22562716;0
22563138;0
22563226;0
22563360;0
22563494;0
22563504;0
22563587;0
22564142;0
22564256;1
22564285;1
22564467;1
22564907;0
22564956;1
22565007;1
22565215;0
22565540;1
22565636;0
22565765;0
22565781;1
22566050;1
22566283;0
22566436;0
22567478;1
22567678;0
22567777;0
22567793;1
22567845;1
22567923;1
22568318;0
22568340;1
22568979;0
22569376;1
22569461;0
22569494;0
22569577;0
22569782;0
22569799;0
22570533;1
22570829;1
22571304;0
22571738;0
22571949;0
22571964;0
22572392;0
22572563;1
22572565;0
22572691;0
22572710;0
22573126;0
22573156;1
22574558;1
22574652;0
22574653;1
22574689;0
22574791;0
22574948;1
22575145;0
22575227;0
22575341;0
22575407;1
22575798;0
22575925;0
22576086;0
22576102;1
22576313;0
22576358;0
22577800;1
22578117;1
22578349;1
22578457;0
22578739;0
22578895;1
22579005;1
22579274;0
22579586;0
22579605;1
22580755;1
22580790;0
22580905;1
22580945;0
22580995;0
22581721;0
22581816;1
22581920;0
22582028;1
22582077;1
22582348;0
22582850;0
22583516;0
22583720;0
22584022;1
22584475;0
22584593;1
22584698;0
22585194;0
22585239;0
22585257;1
22585515;0
22585681;0
22586025;1
22586542;1
22586551;1
22586873;0
22587090;1
22587310;0
22587598;0
22587774;1
22587817;0
22588075;0
22588192;0
22588487;0
22589603;0
22589804;0
22589844;1
22589882;1
22589935;0
22590301;1
22590339;0
22590436;0
22590444;0
22591181;1
22591595;1
22591611;1
22592012;0
22592019;1
22592288;0
22592348;1
22592516;1
22592729;0
22592743;1
22593140;0
22593152;1
22593194;1
22593302;1
22593361;1
22593954;0
22594071;1
22594261;0
22594672;1
22594855;1
22595228;0
22595271;0
22595400;0
22595746;1
22596254;0
22596388;0
22596576;0
22596653;0
22596723;0
22596948;0
22597133;1
22597160;0
22597386;0
22597571;0
22597792;1
22598051;1
22598092;0
22598348;1
22599048;1
22599060;1
22599262;0
22599302;0
22599387;1
22599738;0
22600012;1
22600178;1
22600429;1
22600743;1
22601516;1
22601835;1
22602214;0
22602562;1
22602625;1
22602902;0
22603440;0
22603733;0
22603883;0
22604037;1
22604351;0
22604407;0
22604597;1
22605219;1
22605292;0
22605391;0
22605508;1
22605554;1
22605575;1
22605739;0
22605746;0
22605778;0
22605860;1
22606092;1
22606210;1
22606623;1
22606730;1
22606784;1
22606803;0
22607080;1
22607289;1
22607346;1
22607515;0
22607519;0
22607756;0
22607971;0
22608215;0
22608237;0
22608325;1
22608404;0
22608547;0
22608796;1
22608828;1
22608905;1
22609203;1
22609284;1
22610163;0
22610491;0
22611034;1
22611273;0
22611385;0
22611657;0
22611780;0
22611839;1
22612133;0
22612180;1
22612345;1
22613933;0
22613934;1
22614204;0
22614455;1
22614545;0
22614679;1
22614817;1
22615354;0
22615372;1
22615755;0
22616148;0
22616197;0
22616266;1
22616598;0
22616650;0
22616979;0
22617105;1
22617434;1
22617538;0
22617561;0
22617705;0
22617761;0
22617782;1
22618295;0
22618436;1
22618487;0
22618507;0
22618645;0
22618772;0
22618941;1
22618964;0
22619537;0
22620027;0
22620129;0
22620205;0
22620259;0
22620393;0
22620596;0
22620704;0
22620879;0
22621022;0
22621201;0
22621509;0
22621543;0
22621585;1
22621728;0
22621836;0
22622175;1
22622289;1
22622602;0
22622907;0
22623045;1
22623056;0
22623340;0
22623380;0
22623698;0
22623751;0
22623864;1
22623952;1
22624129;0
22624239;0
22624319;1
22624425;1
22624532;1
22624635;1
22624897;0
22625217;1
22625316;1
22625352;0
22625498;1
22625524;0
22625713;0
22625805;0
22625814;0
22625976;0
22626216;0
22626222;1
22626464;1
22626502;1
22626919;0
22627213;0
22627235;0
22627281;1
22627389;0
22627766;0
22628408;1
22628544;1
22628974;1
22629054;1
22629212;0
22629605;0
22629626;0
22631050;1
22631080;1
22631199;1
22631429;0
22631452;0
22631698;1
22632120;1
22632548;0
22632556;1
22632907;0
22633021;1
22633141;0
22633415;0
22633525;1
22633591;0
22633744;1
22633995;1
22634429;0
22634797;1
22635029;1
22635163;1
22635537;0
22635904;1
22636002;1
22636221;1
22636364;1
22636479;0
22636538;0
22637005;1
22637293;1
22637526;0
22637633;1
22637813;0
22637941;1
22638003;0
22638242;0
22638385;1
22638418;1
22638438;0
22639207;0
22639296;1
22639326;1
22640153;1
22640236;1
22640280;0
22640613;0
22641015;1
22641146;0
22641495;1
22641770;1
22642200;1
22642306;0
22642517;1
22642738;1
22642955;1
22642997;1
22643406;0
22643538;1
22643564;0
22643892;1
22644397;1
22644799;0
22644980;0
22645444;0
22645892;0
22646068;0
22646260;1
22646382;0
22646404;1
22646543;0
22646736;1
22647152;1
22647236;0
22647276;1
22647959;0
22648220;1
22648244;1
22648265;1
22648493;0
22648559;1
22648931;1
22649015;1
22649641;1
22649765;0
22649817;1
22649861;0
22649864;1
22649947;0
22650157;1
22650344;1
22650514;0
22650929;0
22651086;0
22651299;1
22652036;0
22652054;0
22652131;1
22652159;1
22652525;0
22652629;0
22652724;1
22652830;0
22652916;0
22653008;0
22653248;1
22653432;0
22653577;0
22654172;1
22654235;1
22654405;0
22654460;0
22654466;1
22654592;1
22654998;1
22655195;0
22655655;0
22656030;1
22656785;0
22656870;0
22656972;0
22657116;1
22657535;0
22657543;0
22657588;1
22658188;1
22658229;1
22658369;0
22658421;1
22658488;1
22658710;0
22659120;1
22659916;1
22659965;1
22660098;1
22660268;0
22660464;0
22660755;1
22661023;0
22661145;1
22661342;1
22661404;1
22661608;1
22662295;0
22662484;0
22662871;0
22663079;0
22663244;1
22663892;0
22663979;0
22664027;1
22664377;0
22664432;1
22664856;1
22665064;1
22665120;1
22665430;1
22665497;1
22665564;1
22665938;1
22666192;1
22666345;0
22666358;0
22666363;1
22666415;1
22666428;0
22666768;1
22667084;0
22667374;0
22667821;0
22667872;0
22667898;0
22668299;1
22668413;1
22668483;1
22668758;0
22668836;1
22668931;0
22669421;0
22669560;1
22669638;1
22669966;0
22670112;0
22670196;0
22670242;1
22670341;1
22670534;0
22671279;0
22671280;0
22671399;1
22671401;0
22671410;0
22671953;1
22672560;0
22673326;0
22673484;1
22673591;0
22674354;1
22674741;0
22675017;0
22675461;0
22675463;1
22675789;1
22675810;0
22676401;1
22676627;1
22676916;1
22677130;1
22677171;0
22677223;0
22677290;0
22677490;0
22677523;1
22677549;0
22677569;1
22677827;0
22678040;1
22678042;0
22678675;1
22678735;1
22678859;0
22678984;0
22679329;1
22679395;1
22679466;1
22679475;1
22679713;0
22679870;0
22680429;0
22680673;0
22680891;1
22680924;0
22681118;0
22681576;0
22681815;0
22682408;1
22682906;1
22683399;0
22683569;1
22684597;1
22684786;0
22684873;0
22684889;0
22684908;1
22685043;0
22685074;0
22685101;0
22685444;1
22685617;0
22685803;0
22685908;1
22686113;0
22687625;1
22687743;1
22687962;1
22688179;0
22688683;1
22689129;1
22689370;0
22689529;1
22689634;1
22689816;0
22689990;0
22690219;0
22690259;0
22690453;1
22690787;1
22691164;1
22691225;1
22691636;0
22691659;0
22691945;0
22692356;1
22692518;0
22692696;1
22692821;0
22692995;0
22693125;1
22693154;1
22693231;0
22693525;1
22693598;1
22693675;1
22693686;1
22694285;1
22694464;1
22694816;1
22695077;1
22695376;1
22695446;1
22695547;0
22695615;1
22695755;0
22696021;1
22696255;0
22696625;1
22696694;0
22696742;1
22697396;0
22697433;1
22697754;0
22697775;0
22698052;1
22698086;1
22698116;0
22698126;1
22698264;1
22698568;0
22698740;1
22698746;0
22698807;0
22698909;0
22699000;0
22699345;0
22699431;0
22699559;0
22699597;1
22699608;1
22699716;0
22699819;1
22700020;0
22700421;1
22701121;1
22701415;0
22701884;0
22702044;0
22702273;1
22702381;0
22702524;1
22702635;0
22703797;0
22704007;1
22704351;0
22704365;0
22704559;0
22705405;1
22705802;0
22705904;0
22706114;0
22706173;0
22706200;1
22706808;1
22706924;0
22707578;0
22707707;0
22708369;1
22708454;1
22708519;0
22708529;1
22709057;0
22709160;0
22709165;1
22709193;1
22709320;0
22709427;0
22709804;0
22709841;1
22709917;0
22710066;1
22710571;0
22710627;0
22711663;0
22711736;0
22711778;0
22711885;1
22712142;1
22712199;1
22712437;0
22712496;0
22712604;1
22712909;0
22713138;1
22713731;1
22714129;0
22714275;1
22714462;1
22714734;1
22715177;0
22715608;1
22715666;1
22716128;0
22716139;0
22716219;0
22716689;1
22716702;0
22717438;0
22717489;0
22717665;1
22717914;0
22718018;0
22718085;1
22718567;0
22718891;0
22719156;0
22720250;0
22720361;0
22720519;1
22720644;0
22721229;0
22721293;0
22721672;0
22722003;1
22722442;0
22722866;1
22722996;0
22723054;0
22723717;1
22724062;1
22724094;0
22724444;0
22724555;0
22724617;0
22725807;1
22725823;0
22725875;0
22725944;0
22726132;0
22726299;1
22726375;0
22726507;0
22727024;1
22727107;0
22727275;0
22727442;0
22727805;0
22727819;0
22728035;1
22728099;1
22728129;1
22728377;0
22728649;0
22728706;1
22729053;0
22729068;0
22729434;0
22729538;1
22729651;0
22729736;1
22730132;1
22730207;0
22730251;1
22730258;0
22730486;0
22730497;0
22730508;1
22730613;0
22730644;1
22731296;0
22731405;0
22731524;0
22731805;0
22732016;0
22732052;1
22732331;0
22732682;0
22732701;0
22732710;1
22733155;0
22733440;0
22733441;0
22734218;0
22734462;0
22735004;0
22735104;1
22735258;0
22735334;0
22735710;0
22735969;1
22735971;0
22736025;0
22736586;1
22736691;0
22737329;0
22737408;0
22737530;1
22737659;0
22737669;1
22737939;0
22738070;0
22738079;1
22738091;0
22738148;0
22738198;1
22738336;1
22738361;0
22738389;0
22738401;1
22738839;1
22738972;0
22739165;1
22739548;1
22739914;0
22740013;1
22740435;1
22740740;1
22741162;0
22741298;1
22741395;0
22742087;0
22742454;1
22742477;0
22742498;1
22742552;1
22742864;0
22742996;1
22743104;1
22743338;1
22743547;0
22744081;1
22744130;0
22744235;0
22744429;0
22744495;1
22744507;0
22744675;1
22744903;0
22745175;1
22745221;1
22745242;1
22745620;1
22745661;1
22745815;0
22745970;0
22746122;0
22746156;1
22746190;1
22746529;0
22746559;0
22746822;0
22746857;0
22747023;1
22747601;1
22747683;1
22748689;0
22748968;1
22749075;1
22749201;0
22749759;0
22749803;0
22749917;1
22751001;0
22751049;1
22751075;1
22751218;0
22751781;1
22751843;1
22752120;0
22752139;0
22752403;0
22752659;0
22753012;1
22753071;0
22753135;1
22753587;1
22753699;1
22754396;1
22754560;1
22754622;1
22754633;1
22755026;0
22755071;1
22755136;1
22755153;1
22755341;0
22755730;0
22755782;0
22755974;0
22756335;1
22756868;1
22756983;1
22758013;0
22758018;0
22758195;1
22758306;1
22758392;1
22758580;1
22758620;1
22758795;0
22759308;0
22760048;1
22760628;0
22760699;1
22760880;1
22761248;1
22761325;1
22761433;1
22761530;0
22761563;1
22761628;0
22761645;0
22761931;1
22762425;1
22762606;0
22762698;1
22763018;0
22763063;0
22763116;0
22763605;0
22763760;0
22763893;0
22764378;0
22764932;0
22765178;1
22765373;1
22765497;0
22765999;1
22766130;0
22766445;0
22766599;1
22766690;1
22766806;0
22766858;1
22767000;0
22767125;0
22767246;1
22767482;0
22767667;0
22767769;0
22767992;0
22768390;1
22768445;0
22768881;0
22769045;1
22769067;0
22769193;1
22769551;1
22769827;0
22769916;1
22770543;1
22770657;0
22770706;1
22770751;1
22771338;0
22771594;0
22771612;0
22771704;0
22772503;0
22772595;1
22772635;1
22773193;0
22773954;1
22773958;0
22774191;0
22774299;0
22774434;0
22774545;1
22774619;0
22774668;0
22774677;0
22774710;0
22774870;1
22774986;1
22775072;1
22775085;0
22775208;1
22775243;1
22775387;0
22775828;0
22776324;0
22776327;0
22776590;0
22776978;0
22777020;0
22777084;1
22777297;0
22777436;0
22777716;0
22778260;0
22778384;1
22778404;0
22778421;0
22778510;0
22778606;1
22779117;0
22779353;0
22779613;1
22780124;1
22780792;1
22780997;0
22781148;0
22781382;1
22781589;0
22781718;1
22781807;1
22782371;1
22782677;1
22783449;0
22783492;1
22783543;1
22783910;0
22784172;0
22784188;0
22784318;0
22784327;0
22784378;1
22784467;1
22784523;0
22785011;0
22785158;1
22785276;1
22785488;0
22785513;1
22785527;0
22785542;0
22785678;0
22785889;1
22786012;0
22786271;1
22786505;1
22786750;0
22786789;0
22786919;0
22787015;1
22787268;0
22787327;0
22787717;0
22788129;1
22788506;0
22788548;1
22788577;1
22789500;1
22789567;1
22789589;1
22789690;0
22789714;0
22789901;0
22790130;0
22790152;0
22790559;1
22790796;1
22790979;0
22791027;0
22791301;0
22791315;1
22791675;0
22792031;1
22792495;0
22793158;0
22793270;0
22793484;0
22793535;0
22793574;1
22793611;0
22793636;0
22793899;0
22793952;0
22793966;0
22793999;1
22794049;1
22794170;0
22794367;1
22794535;0
22794691;1
22794902;1
22795178;1
22795227;0
22795239;0
22795293;1
22795501;0
22795692;1
22796083;1
22796708;0
22796759;1
22796799;0
22796964;1
22797137;0
22797374;0
22797767;1
22798359;0
22798896;0
22798910;0
22798912;1
22799298;1
22799927;0
22799953;1
22800111;0
22800505;0
22800919;0
22800928;1
22800995;0
22801085;1
22801209;1
22801332;1
22801752;0
22801771;1
22802030;1
22802065;0
22802941;0
22803075;0
22803283;1
22803361;0
22803717;0
22803824;1
22804255;1
22804402;1
22804540;0
22804776;0
22804793;0
22805016;1
22805142;1
22805217;0
22805727;0
22805794;1
22805979;0
22806078;1
22806132;0
22806740;1
22806772;0
22806837;0
22806969;0
22807011;0
22807489;0
22807498;1
22807610;1
22807680;1
22807695;1
22808260;0
22808478;1
22808696;0
22808990;0
22809063;0
22809177;1
22809498;0
22809524;1
22809708;1
22809777;0
22809951;1
22810263;1
22810334;0
22810402;0
22810548;0
22810561;1
22810794;1
22810855;0
22811445;1
22811702;0
22812654;1
22812779;0
22813462;1
22813477;1
22813596;1
22813623;0
22813669;1
22813694;0
22813936;0
22814091;1
22814305;0
22814469;0
22814563;1
22814623;0
22814864;0
22814946;1
22815785;0
22815878;0
22815943;1
22815971;0
22816384;0
22816417;1
22816432;1
22816520;1
22816586;0
22816607;0
22816803;1
22817205;1
22817244;1
22817668;1
22817936;0
22817968;1
22817980;0
22818458;0
22818753;0
22818801;1
22818881;0
22819231;1
22819706;0
22819723;1
22819787;0
22820068;0
22820536;0
22820695;0
22820754;0
22820762;0
22821057;0
22821302;0
22821312;1
22821321;0
22821363;0
22821381;0
22821472;0
22821540;1
22821562;0
22821659;0
22821942;0
22822110;0
22822118;1
22822180;0
22822478;0
22822708;0
22822769;0
22822928;1
22823329;0
22823603;0
22823698;0
22823874;0
22823924;0
22824053;0
22824258;1
22824260;1
22824291;0
22824433;0
22824442;1
22824768;0
22825075;1
22825076;0
22826306;1
22826651;0
22826760;1
22826767;1
22826902;0
22827015;0
22827288;1
22827383;1
22827718;0
22827978;0
22828135;1
22828175;1
22829021;1
22829289;0
22829451;1
22829501;0
22829668;0
22830158;1
22830812;0
22831486;1
22831541;0
22831565;0
22831736;0
22832189;1
22833268;0
22833649;0
22833688;0
22833786;1
22834555;0
22834691;0
22835222;0
22835868;1
22836475;0
22836627;0
22836638;0
22836655;0
22836997;1
22837296;0
22837538;0
22837862;0
22838195;0
22838488;0
22838861;1
22838888;1
22839024;0
22839269;0
22839822;0
22839970;0
22840339;1
22840665;0
22840708;0
22840921;0
22841458;0
22841632;0
22841766;0
22841781;1
22841860;0
22841873;1
22842701;1
22843647;1
22843976;1
22843984;0
22844386;0
22844454;1
22844627;1
22846027;0
22846034;0
22846209;1
22846511;0
22846819;0
22847366;0
22847436;0
22847675;1
22847721;1
22847839;0
22847877;1
22847998;1
22848242;0
22848616;1
22848628;0
22848763;1
22848991;0
22849558;1
22849619;0
22849825;0
22849892;1
22850045;1
22850204;1
22850837;1
22851169;0
22851220;0
22851222;1
22851498;1
22851651;0
22851796;0
22851809;0
22851876;1
22851991;1
22852026;1
22852129;0
22852268;0
22852579;0
22853161;0
22853640;1
22853976;0
22854285;0
22854288;1
22854303;0
22854334;1
22854421;0
22854542;0
22854731;0
22854807;0
22855088;1
22855228;0
22855351;0
22855542;0
22855567;0
22855671;1
22856173;0
22856362;0
22856368;0
22856371;0
22856374;0
22856760;0
22856892;0
22857079;0
22857127;1
22857380;0
22857418;0
22857523;0
22859315;0
22859325;1
22859411;1
22859457;0
22859503;1
22860358;0
22860624;1
22860924;1
22861141;0
22861419;1
22862146;0
22862204;1
22862674;0
22862900;0
22863204;1
22863479;1
22863714;0
22863731;0
22863820;0
22864149;0
22864205;0
22864259;0
22864974;0
22865200;0
22865244;0
22865279;1
22865686;0
22865866;0
22865877;0
22866125;1
22866157;1
22866349;0
22866354;0
22866414;0
22866469;1
22866599;1
22866902;1
22867529;1
22867671;1
22867733;1
22867749;1
22867770;0
22868283;0
22868295;1
22868452;1
22868521;0
22868597;0
22868693;0
22868714;1
22869190;0
22869215;1
22869272;1
22869305;0
22869620;1
22869665;1
22869887;0
22869919;1
22870052;1
22870335;0
22870548;0
22870618;1
22870714;0
22870754;1
22870991;1
22871027;1
22871257;1
22871426;1
22871748;1
22871840;1
22871923;1
22871983;0
22872197;1
22872342;0
22872765;1
22872891;1
22872974;0
22873075;1
22873334;0
22873749;1
22874045;0
22874368;0
22875025;0
22875266;1
22875328;0
22875366;0
22875465;0
22875579;1
22875704;1
22875755;0
22875799;0
22876164;0
22876185;0
22876659;0
22876875;0
22876949;0
22877227;0
22877474;0
22877752;0
22877892;0
22877952;0
22878039;0
22878184;0
22878326;0
22878361;0
22878485;1
22878676;1
22879234;1
22879240;0
22879453;1
22879633;0
22879764;0
22879959;0
22880048;0
22880195;0
22880202;1
22880538;1
22880591;0
22880762;0
22880819;1
22880877;0
22880955;1
22881485;0
22881591;0
22881969;0
22882125;0
22882298;0
22882442;1
22882460;1
22882529;0
22882558;1
22882599;0
22882611;1
22882633;0
22882729;1
22882977;1
22883093;0
22883203;1
22883414;0
22883693;0
22884219;0
22884282;1
22884681;0
22884934;0
22885092;1
22885493;0
22885547;0
22885877;1
22886007;0
22886207;0
22886226;1
22886321;1
22886487;1
22886741;0
22886824;1
22886967;0
22887868;0
22888098;1
22888180;0
22888256;1
22888365;1
22888425;0
22888501;1
22888591;1
22888619;1
22888661;1
22889594;0
22889601;0
22889894;0
22890102;0
22890170;1
22890195;1
22890213;1
22891479;1
22891546;1
22891568;1
22891681;1
22891734;1
22891856;1
22892163;1
22892196;1
22892198;1
22892309;1
22892595;0
22892704;0
22893044;0
22893336;1
22893406;1
22893786;0
22894072;1
22894173;0
22894212;1
22894351;0
22894509;1
22895398;1
22895418;0
22896279;1
22896392;0
22896740;0
22896921;1
22896980;1
22897057;0
22897261;0
22897268;0
22897398;0
22897668;1
22897724;1
22897924;0
22898332;0
22898420;0
22898540;1
22898573;0
22898683;0
22898892;1
22898898;1
22898988;1
22899757;1
22899775;1
22900025;0
22900103;0
22900238;0
22900360;0
22900451;0
22900533;1
22900606;0
22900646;1
22900811;0
22902035;0
22902373;1
22902788;0
22902801;0
22902945;0
22903018;1
22903046;1
22903105;0
22903408;0
22903435;0
22903612;1
22903791;1
22903877;1
22904038;1
22904241;0
22904315;1
22904724;1
22905070;0
22905146;1
22905714;1
22905933;1
22906122;1
22906155;0
22906193;1
22906451;1
22906513;1
22907141;1
22907354;1
22907690;1
22907981;1
22908010;1
22908016;0
22908139;1
22908838;1
22909101;1
22909914;1
22910016;1
22910048;0
22910210;1
22910247;1
22910297;0
22910547;0
22910722;1
22910761;0
22911063;0
22911838;0
22911985;1
22912504;0
22912520;0
22912857;0
22913266;1
22913341;0
22913398;1
22913690;1
22913692;0
22913811;0
22914261;1
22914645;0
22914863;0
22914903;0
22914913;1
22915093;1
22916356;0
22916417;1
22916426;1
22916583;0
22916742;0
22917249;0
22917557;1
22917682;0
22917725;0
22918002;1
22918187;1
22918303;0
22918882;0
22918935;1
22919810;1
22919857;0
22919902;0
22920255;0
22920486;1
22920817;0
22920939;1
22921063;1
22921364;0
22921669;1
22921864;1
22922089;0
22922117;1
22922576;1
22922672;1
22922700;0
22922706;1
22922813;0
22922841;1
22922935;0
22923160;0
22923396;0
22923740;0
22923769;1
22923871;1
22924338;0
22924910;1
22924933;1
22924935;0
22925045;1
22925060;1
22925096;1
22925218;1
22925383;1
22925431;0
22925445;1
22925456;0
22925586;0
22925802;1
22926003;1
22926490;0
22926561;0
22926719;1
22927073;1
22927136;0
22927375;1
22927612;1
22927651;0
22927774;0
22927896;1
22929120;1
22929217;1
22929971;1
22930262;0
22930289;0
22930390;1
22930530;0
22930736;1
22931120;0
22931554;1
22931707;1
22931801;0
22931848;0
22932344;0
22932504;0
22932643;0
22933453;0
22933764;0
22933766;0
22933861;1
22933938;1
22933986;0
